City,Date,Confirmed,Deaths
Nevada,5/12/20,5,0
New Hampshire,5/12/20,47,0
New Jersey,5/12/20,1558,79
New Mexico,5/12/20,1111,50
New York,5/12/20,1479,61
North Carolina,5/12/20,183,8
North Dakota,5/12/20,0,0
Ohio,5/12/20,6,0
Oklahoma,5/12/20,74,3
Oregon,5/12/20,1,0
Pennsylvania,5/12/20,167,5
Rhode Island,5/12/20,172,0
South Carolina,5/12/20,34,0
South Dakota,5/12/20,2,0
Tennessee,5/12/20,34,1
Texas,5/12/20,50,0
Utah,5/12/20,0,0
Vermont,5/12/20,62,2
Virginia,5/12/20,530,7
Washington,5/12/20,50,0
West Virginia,5/12/20,7,1
Wisconsin,5/12/20,4,1
Wyoming,5/12/20,8,0
Diamond Princess,5/12/20,49,0
Grand Princess,5/12/20,103,0
American Samoa,5/13/20,0,0
Guam,5/13/20,152,5
Northern Mariana Islands,5/13/20,19,2
Puerto Rico,5/13/20,4,0
Virgin Islands,5/13/20,69,6
Alabama,5/13/20,93,4
Alaska,5/13/20,0,0
Arizona,5/13/20,817,12
Arkansas,5/13/20,2,0
California,5/13/20,2178,76
Colorado,5/13/20,2374,86
Connecticut,5/13/20,13636,1068
Delaware,5/13/20,1084,45
District of Columbia,5/13/20,6584,350
Florida,5/13/20,326,5
Georgia,5/13/20,99,10
Hawaii,5/13/20,75,0
Idaho,5/13/20,744,21
Illinois,5/13/20,41,1
Indiana,5/13/20,8,1
Iowa,5/13/20,4,0
Kansas,5/13/20,0,0
Kentucky,5/13/20,88,13
Louisiana,5/13/20,151,11
Maine,5/13/20,103,2
Maryland,5/13/20,149,13
Massachusetts,5/13/20,1178,79
Michigan,5/13/20,7,1
Minnesota,5/13/20,2,0
Mississippi,5/13/20,163,15
Missouri,5/13/20,12,0
Montana,5/13/20,1,0
Nebraska,5/13/20,236,3
Nevada,5/13/20,5,0
New Hampshire,5/13/20,47,0
New Jersey,5/13/20,1584,88
New Mexico,5/13/20,1124,53
New York,5/13/20,1494,62
North Carolina,5/13/20,190,9
North Dakota,5/13/20,0,0
Ohio,5/13/20,6,0
Oklahoma,5/13/20,74,3
Oregon,5/13/20,1,0
Pennsylvania,5/13/20,169,5
Rhode Island,5/13/20,172,0
South Carolina,5/13/20,34,0
South Dakota,5/13/20,2,0
Tennessee,5/13/20,35,1
Texas,5/13/20,50,0
Utah,5/13/20,0,0
Vermont,5/13/20,62,2
Virginia,5/13/20,545,7
Washington,5/13/20,50,0
West Virginia,5/13/20,7,1
Wisconsin,5/13/20,4,1
Wyoming,5/13/20,8,0
Diamond Princess,5/13/20,49,0
Grand Princess,5/13/20,103,0
American Samoa,5/14/20,0,0
Guam,5/14/20,152,5
Northern Mariana Islands,5/14/20,19,2
Puerto Rico,5/14/20,4,0
Virgin Islands,5/14/20,69,6
Alabama,5/14/20,104,4
Alaska,5/14/20,0,0
Arizona,5/14/20,859,12
Arkansas,5/14/20,2,0
California,5/14/20,2234,79
Colorado,5/14/20,2448,91
Connecticut,5/14/20,13836,1093
Delaware,5/14/20,1115,46
District of Columbia,5/14/20,6736,358
Florida,5/14/20,330,5
Georgia,5/14/20,108,10
Hawaii,5/14/20,75,0
Idaho,5/14/20,759,22
Illinois,5/14/20,41,1
Indiana,5/14/20,9,1
Iowa,5/14/20,4,0
Kansas,5/14/20,0,0
Kentucky,5/14/20,91,14
Louisiana,5/14/20,159,11
Maine,5/14/20,109,2
Maryland,5/14/20,150,13
Massachusetts,5/14/20,1186,82
Michigan,5/14/20,8,1
Minnesota,5/14/20,2,0
Mississippi,5/14/20,164,15
Missouri,5/14/20,15,0
Montana,5/14/20,1,0
Nebraska,5/14/20,238,3
Nevada,5/14/20,5,0
New Hampshire,5/14/20,49,0
New Jersey,5/14/20,1649,99
New Mexico,5/14/20,1149,54
New York,5/14/20,1509,66
North Carolina,5/14/20,196,9
North Dakota,5/14/20,0,0
Ohio,5/14/20,7,0
Oklahoma,5/14/20,74,3
Oregon,5/14/20,1,0
Pennsylvania,5/14/20,174,5
Rhode Island,5/14/20,172,0
South Carolina,5/14/20,34,0
South Dakota,5/14/20,2,0
Tennessee,5/14/20,35,1
Texas,5/14/20,51,0
Utah,5/14/20,0,0
Vermont,5/14/20,62,2
Virginia,5/14/20,593,8
Washington,5/14/20,50,0
West Virginia,5/14/20,7,1
Wisconsin,5/14/20,4,1
Wyoming,5/14/20,8,0
Diamond Princess,5/14/20,49,0
Grand Princess,5/14/20,103,0
American Samoa,5/15/20,0,0
Guam,5/15/20,154,5
Northern Mariana Islands,5/15/20,19,2
Puerto Rico,5/15/20,4,0
Virgin Islands,5/15/20,69,6
Alabama,5/15/20,103,4
Alaska,5/15/20,0,0
Arizona,5/15/20,927,16
Arkansas,5/15/20,2,0
California,5/15/20,2367,83
Colorado,5/15/20,2520,99
Connecticut,5/15/20,14009,1109
Delaware,5/15/20,1146,48
District of Columbia,5/15/20,6871,368
Florida,5/15/20,330,6
Georgia,5/15/20,108,10
Hawaii,5/15/20,76,0
Idaho,5/15/20,759,22
Illinois,5/15/20,42,1
Indiana,5/15/20,9,1
Iowa,5/15/20,4,0
Kansas,5/15/20,0,0
Kentucky,5/15/20,92,14
Louisiana,5/15/20,189,11
Maine,5/15/20,113,2
Maryland,5/15/20,151,13
Massachusetts,5/15/20,1208,86
Michigan,5/15/20,9,1
Minnesota,5/15/20,2,0
Mississippi,5/15/20,166,15
Missouri,5/15/20,17,0
Montana,5/15/20,1,0
Nebraska,5/15/20,246,3
Nevada,5/15/20,5,0
New Hampshire,5/15/20,50,0
New Jersey,5/15/20,1678,107
New Mexico,5/15/20,1180,56
New York,5/15/20,1538,67
North Carolina,5/15/20,196,9
North Dakota,5/15/20,0,0
Ohio,5/15/20,8,0
Oklahoma,5/15/20,74,3
Oregon,5/15/20,3,0
Pennsylvania,5/15/20,183,6
Rhode Island,5/15/20,172,0
South Carolina,5/15/20,34,0
South Dakota,5/15/20,2,0
Tennessee,5/15/20,36,1
Texas,5/15/20,52,0
Utah,5/15/20,0,0
Vermont,5/15/20,62,2
Virginia,5/15/20,648,9
Washington,5/15/20,50,0
West Virginia,5/15/20,7,1
Wisconsin,5/15/20,4,1
Wyoming,5/15/20,8,0
Diamond Princess,5/15/20,49,0
Grand Princess,5/15/20,103,0
American Samoa,5/16/20,0,0
Guam,5/16/20,154,5
Northern Mariana Islands,5/16/20,21,2
Puerto Rico,5/16/20,4,0
Virgin Islands,5/16/20,69,6
Alabama,5/16/20,110,4
Alaska,5/16/20,0,0
Arizona,5/16/20,962,20
Arkansas,5/16/20,2,0
California,5/16/20,2351,83
Colorado,5/16/20,2575,102
Connecticut,5/16/20,14140,1125
Delaware,5/16/20,1176,52
District of Columbia,5/16/20,7042,375
Florida,5/16/20,329,7
Georgia,5/16/20,108,10
Hawaii,5/16/20,76,0
Idaho,5/16/20,773,22
Illinois,5/16/20,42,1
Indiana,5/16/20,9,1
Iowa,5/16/20,4,0
Kansas,5/16/20,0,0
Kentucky,5/16/20,92,14
Louisiana,5/16/20,192,11
Maine,5/16/20,120,2
Maryland,5/16/20,160,13
Massachusetts,5/16/20,1219,90
Michigan,5/16/20,9,1
Minnesota,5/16/20,3,0
Mississippi,5/16/20,171,15
Missouri,5/16/20,23,0
Montana,5/16/20,1,0
Nebraska,5/16/20,251,3
Nevada,5/16/20,5,0
New Hampshire,5/16/20,51,0
New Jersey,5/16/20,1716,110
New Mexico,5/16/20,1194,56
New York,5/16/20,1572,68
North Carolina,5/16/20,203,9
North Dakota,5/16/20,0,0
Ohio,5/16/20,8,0
Oklahoma,5/16/20,74,3
Oregon,5/16/20,1,0
Pennsylvania,5/16/20,185,6
Rhode Island,5/16/20,172,0
South Carolina,5/16/20,34,0
South Dakota,5/16/20,2,0
Tennessee,5/16/20,36,1
Texas,5/16/20,54,0
Utah,5/16/20,0,0
Vermont,5/16/20,62,2
Virginia,5/16/20,668,9
Washington,5/16/20,50,0
West Virginia,5/16/20,7,1
Wisconsin,5/16/20,4,1
Wyoming,5/16/20,9,0
Diamond Princess,5/16/20,49,0
Grand Princess,5/16/20,103,0
American Samoa,5/17/20,0,0
Guam,5/17/20,154,5
Northern Mariana Islands,5/17/20,21,2
Puerto Rico,5/17/20,4,0
Virgin Islands,5/17/20,69,6
Alabama,5/17/20,110,4
Alaska,5/17/20,0,0
Arizona,5/17/20,981,20
Arkansas,5/17/20,2,0
California,5/17/20,2392,83
Colorado,5/17/20,2613,102
Connecticut,5/17/20,14248,1146
Delaware,5/17/20,1197,52
District of Columbia,5/17/20,7123,383
Florida,5/17/20,332,7
Georgia,5/17/20,108,11
Hawaii,5/17/20,77,0
Idaho,5/17/20,773,22
Illinois,5/17/20,42,1
Indiana,5/17/20,9,1
Iowa,5/17/20,5,0
Kansas,5/17/20,0,0
Kentucky,5/17/20,92,14
Louisiana,5/17/20,198,12
Maine,5/17/20,131,2
Maryland,5/17/20,161,13
Massachusetts,5/17/20,1224,93
Michigan,5/17/20,9,1
Minnesota,5/17/20,3,0
Mississippi,5/17/20,172,15
Missouri,5/17/20,26,0
Montana,5/17/20,1,0
Nebraska,5/17/20,252,3
Nevada,5/17/20,5,0
New Hampshire,5/17/20,53,0
New Jersey,5/17/20,1758,112
New Mexico,5/17/20,1210,57
New York,5/17/20,1579,68
North Carolina,5/17/20,217,11
North Dakota,5/17/20,0,0
Ohio,5/17/20,8,0
Oklahoma,5/17/20,75,3
Oregon,5/17/20,1,0
Pennsylvania,5/17/20,189,6
Rhode Island,5/17/20,172,0
South Carolina,5/17/20,35,0
South Dakota,5/17/20,3,0
Tennessee,5/17/20,36,1
Texas,5/17/20,54,0
Utah,5/17/20,0,0
Vermont,5/17/20,62,2
Virginia,5/17/20,688,9
Washington,5/17/20,50,0
West Virginia,5/17/20,7,1
Wisconsin,5/17/20,4,1
Wyoming,5/17/20,9,0
Diamond Princess,5/17/20,49,0
Grand Princess,5/17/20,103,0
American Samoa,5/18/20,0,0
Guam,5/18/20,154,5
Northern Mariana Islands,5/18/20,21,2
Puerto Rico,5/18/20,6,0
Virgin Islands,5/18/20,69,6
Alabama,5/18/20,120,4
Alaska,5/18/20,0,0
Arizona,5/18/20,988,20
Arkansas,5/18/20,2,0
California,5/18/20,2457,83
Colorado,5/18/20,2640,102
Connecticut,5/18/20,14439,1153
Delaware,5/18/20,1219,52
District of Columbia,5/18/20,7270,392
Florida,5/18/20,337,7
Georgia,5/18/20,111,11
Hawaii,5/18/20,77,0
Idaho,5/18/20,780,22
Illinois,5/18/20,42,1
Indiana,5/18/20,10,1
Iowa,5/18/20,6,0
Kansas,5/18/20,0,0
Kentucky,5/18/20,95,14
Louisiana,5/18/20,257,12
Maine,5/18/20,139,2
Maryland,5/18/20,164,14
Massachusetts,5/18/20,1229,95
Michigan,5/18/20,9,1
Minnesota,5/18/20,4,0
Mississippi,5/18/20,173,15
Missouri,5/18/20,29,0
Montana,5/18/20,1,0
Nebraska,5/18/20,252,3
Nevada,5/18/20,5,0
New Hampshire,5/18/20,53,0
New Jersey,5/18/20,1807,112
New Mexico,5/18/20,1218,59
New York,5/18/20,1610,68
North Carolina,5/18/20,224,13
North Dakota,5/18/20,0,0
Ohio,5/18/20,8,1
Oklahoma,5/18/20,75,3
Oregon,5/18/20,1,0
Pennsylvania,5/18/20,194,5
Rhode Island,5/18/20,172,0
South Carolina,5/18/20,35,0
South Dakota,5/18/20,3,0
Tennessee,5/18/20,37,1
Texas,5/18/20,54,0
Utah,5/18/20,0,0
Vermont,5/18/20,62,2
Virginia,5/18/20,690,9
Washington,5/18/20,50,0
West Virginia,5/18/20,7,1
Wisconsin,5/18/20,4,1
Wyoming,5/18/20,10,0
Diamond Princess,5/18/20,49,0
Grand Princess,5/18/20,103,0
American Samoa,5/19/20,0,0
Guam,5/19/20,154,5
Northern Mariana Islands,5/19/20,21,2
Puerto Rico,5/19/20,6,0
Virgin Islands,5/19/20,69,6
Alabama,5/19/20,127,4
Alaska,5/19/20,0,0
Arizona,5/19/20,1023,20
Arkansas,5/19/20,2,0
California,5/19/20,2522,86
Colorado,5/19/20,2675,104
Connecticut,5/19/20,14522,1160
Delaware,5/19/20,1238,53
District of Columbia,5/19/20,7434,400
Florida,5/19/20,339,7
Georgia,5/19/20,113,11
Hawaii,5/19/20,78,0
Idaho,5/19/20,780,22
Illinois,5/19/20,42,1
Indiana,5/19/20,10,1
Iowa,5/19/20,6,0
Kansas,5/19/20,0,0
Kentucky,5/19/20,94,17
Louisiana,5/19/20,262,12
Maine,5/19/20,151,2
Maryland,5/19/20,166,14
Massachusetts,5/19/20,1253,96
Michigan,5/19/20,9,1
Minnesota,5/19/20,4,0
Mississippi,5/19/20,177,15
Missouri,5/19/20,29,0
Montana,5/19/20,1,0
Nebraska,5/19/20,255,3
Nevada,5/19/20,6,0
New Hampshire,5/19/20,53,0
New Jersey,5/19/20,1838,121
New Mexico,5/19/20,1225,59
New York,5/19/20,1655,69
North Carolina,5/19/20,224,13
North Dakota,5/19/20,0,0
Ohio,5/19/20,8,1
Oklahoma,5/19/20,77,3
Oregon,5/19/20,1,0
Pennsylvania,5/19/20,194,5
Rhode Island,5/19/20,172,0
South Carolina,5/19/20,36,0
South Dakota,5/19/20,3,0
Tennessee,5/19/20,37,1
Texas,5/19/20,60,0
Utah,5/19/20,0,0
Vermont,5/19/20,62,2
Virginia,5/19/20,701,9
Washington,5/19/20,50,0
West Virginia,5/19/20,7,1
Wisconsin,5/19/20,4,1
Wyoming,5/19/20,10,0
Diamond Princess,5/19/20,49,0
Grand Princess,5/19/20,103,0
American Samoa,5/20/20,0,0
Guam,5/20/20,154,5
Northern Mariana Islands,5/20/20,21,2
Puerto Rico,5/20/20,6,0
Virgin Islands,5/20/20,69,6
Alabama,5/20/20,136,3
Alaska,5/20/20,0,0
Arizona,5/20/20,1080,22
Arkansas,5/20/20,2,0
California,5/20/20,2560,88
Colorado,5/20/20,2737,108
Connecticut,5/20/20,14719,1167
Delaware,5/20/20,1253,55
District of Columbia,5/20/20,7551,407
Florida,5/20/20,344,7
Georgia,5/20/20,115,11
Hawaii,5/20/20,79,0
Idaho,5/20/20,792,23
Illinois,5/20/20,43,1
Indiana,5/20/20,11,1
Iowa,5/20/20,6,0
Kansas,5/20/20,0,0
Kentucky,5/20/20,94,17
Louisiana,5/20/20,262,12
Maine,5/20/20,185,2
Maryland,5/20/20,166,14
Massachusetts,5/20/20,1275,98
Michigan,5/20/20,11,1
Minnesota,5/20/20,4,0
Mississippi,5/20/20,178,15
Missouri,5/20/20,34,0
Montana,5/20/20,1,0
Nebraska,5/20/20,256,11
Nevada,5/20/20,6,0
New Hampshire,5/20/20,54,0
New Jersey,5/20/20,1875,126
New Mexico,5/20/20,1284,59
New York,5/20/20,1682,69
North Carolina,5/20/20,234,13
North Dakota,5/20/20,0,0
Ohio,5/20/20,8,1
Oklahoma,5/20/20,78,3
Oregon,5/20/20,1,0
Pennsylvania,5/20/20,197,5
Rhode Island,5/20/20,198,0
South Carolina,5/20/20,36,0
South Dakota,5/20/20,8,0
Tennessee,5/20/20,37,1
Texas,5/20/20,61,0
Utah,5/20/20,0,0
Vermont,5/20/20,62,2
Virginia,5/20/20,709,11
Washington,5/20/20,50,0
West Virginia,5/20/20,7,1
Wisconsin,5/20/20,4,1
Wyoming,5/20/20,10,0
Diamond Princess,5/20/20,49,0
Grand Princess,5/20/20,103,0
American Samoa,5/21/20,0,0
Guam,5/21/20,165,5
Northern Mariana Islands,5/21/20,22,2
Puerto Rico,5/21/20,7,0
Virgin Islands,5/21/20,69,6
Alabama,5/21/20,143,3
Alaska,5/21/20,0,0
Arizona,5/21/20,1121,22
Arkansas,5/21/20,2,0
California,5/21/20,2609,90
Colorado,5/21/20,2759,108
Connecticut,5/21/20,14751,1180
Delaware,5/21/20,1281,55
District of Columbia,5/21/20,7788,412
Florida,5/21/20,346,7
Georgia,5/21/20,118,12
Hawaii,5/21/20,82,0
Idaho,5/21/20,792,23
Illinois,5/21/20,45,1
Indiana,5/21/20,11,1
Iowa,5/21/20,6,0
Kansas,5/21/20,0,0
Kentucky,5/21/20,95,18
Louisiana,5/21/20,269,15
Maine,5/21/20,202,2
Maryland,5/21/20,166,14
Massachusetts,5/21/20,1282,99
Michigan,5/21/20,12,1
Minnesota,5/21/20,4,0
Mississippi,5/21/20,179,15
Missouri,5/21/20,34,0
Montana,5/21/20,1,0
Nebraska,5/21/20,258,11
Nevada,5/21/20,6,0
New Hampshire,5/21/20,54,0
New Jersey,5/21/20,1895,128
New Mexico,5/21/20,1273,63
New York,5/21/20,1700,69
North Carolina,5/21/20,234,13
North Dakota,5/21/20,0,0
Ohio,5/21/20,8,1
Oklahoma,5/21/20,78,3
Oregon,5/21/20,1,0
Pennsylvania,5/21/20,204,5
Rhode Island,5/21/20,204,0
South Carolina,5/21/20,36,0
South Dakota,5/21/20,8,0
Tennessee,5/21/20,37,1
Texas,5/21/20,63,0
Utah,5/21/20,0,0
Vermont,5/21/20,62,2
Virginia,5/21/20,709,11
Washington,5/21/20,50,0
West Virginia,5/21/20,7,1
Wisconsin,5/21/20,4,1
Wyoming,5/21/20,10,0
Diamond Princess,5/21/20,49,0
Grand Princess,5/21/20,103,0
American Samoa,5/22/20,0,0
Guam,5/22/20,165,5
Northern Mariana Islands,5/22/20,22,2
Puerto Rico,5/22/20,12,0
Virgin Islands,5/22/20,69,6
Alabama,5/22/20,149,3
Alaska,5/22/20,0,0
Arizona,5/22/20,1139,23
Arkansas,5/22/20,2,0
California,5/22/20,2708,90
Colorado,5/22/20,2802,111
Connecticut,5/22/20,14889,1195
Delaware,5/22/20,1296,56
District of Columbia,5/22/20,7893,418
Florida,5/22/20,354,7
Georgia,5/22/20,121,13
Hawaii,5/22/20,81,0
Idaho,5/22/20,794,23
Illinois,5/22/20,44,1
Indiana,5/22/20,11,1
Iowa,5/22/20,6,0
Kansas,5/22/20,1,0
Kentucky,5/22/20,96,18
Louisiana,5/22/20,289,15
Maine,5/22/20,209,2
Maryland,5/22/20,168,14
Massachusetts,5/22/20,1346,103
Michigan,5/22/20,12,1
Minnesota,5/22/20,4,0
Mississippi,5/22/20,180,15
Missouri,5/22/20,38,0
Montana,5/22/20,1,0
Nebraska,5/22/20,258,11
Nevada,5/22/20,6,0
New Hampshire,5/22/20,54,0
New Jersey,5/22/20,1919,130
New Mexico,5/22/20,1313,66
New York,5/22/20,1756,69
North Carolina,5/22/20,268,20
North Dakota,5/22/20,0,0
Ohio,5/22/20,8,1
Oklahoma,5/22/20,79,3
Oregon,5/22/20,1,0
Pennsylvania,5/22/20,214,5
Rhode Island,5/22/20,209,0
South Carolina,5/22/20,36,0
South Dakota,5/22/20,20,0
Tennessee,5/22/20,37,1
Texas,5/22/20,63,0
Utah,5/22/20,0,0
Vermont,5/22/20,62,2
Virginia,5/22/20,711,11
Washington,5/22/20,50,0
West Virginia,5/22/20,7,1
Wisconsin,5/22/20,4,1
Wyoming,5/22/20,10,0
Diamond Princess,5/22/20,49,0
Grand Princess,5/22/20,103,0
American Samoa,5/23/20,0,0
Guam,5/23/20,165,5
Northern Mariana Islands,5/23/20,22,2
Puerto Rico,5/23/20,13,0
Virgin Islands,5/23/20,69,6
Alabama,5/23/20,155,3
Alaska,5/23/20,0,0
Arizona,5/23/20,1144,25
Arkansas,5/23/20,2,0
California,5/23/20,2760,92
Colorado,5/23/20,2856,112
Connecticut,5/23/20,14989,1208
Delaware,5/23/20,1296,56
District of Columbia,5/23/20,7966,427
Florida,5/23/20,355,7
Georgia,5/23/20,124,13
Hawaii,5/23/20,81,0
Idaho,5/23/20,794,23
Illinois,5/23/20,44,1
Indiana,5/23/20,12,1
Iowa,5/23/20,7,0
Kansas,5/23/20,1,0
Kentucky,5/23/20,96,18
Louisiana,5/23/20,289,15
Maine,5/23/20,227,2
Maryland,5/23/20,168,14
Massachusetts,5/23/20,1357,107
Michigan,5/23/20,13,1
Minnesota,5/23/20,6,0
Mississippi,5/23/20,181,15
Missouri,5/23/20,38,0
Montana,5/23/20,1,0
Nebraska,5/23/20,264,11
Nevada,5/23/20,6,0
New Hampshire,5/23/20,55,0
New Jersey,5/23/20,1936,143
New Mexico,5/23/20,1313,66
New York,5/23/20,1770,76
North Carolina,5/23/20,268,20
North Dakota,5/23/20,0,0
Ohio,5/23/20,8,1
Oklahoma,5/23/20,82,3
Oregon,5/23/20,1,0
Pennsylvania,5/23/20,222,6
Rhode Island,5/23/20,213,0
South Carolina,5/23/20,35,0
South Dakota,5/23/20,22,0
Tennessee,5/23/20,39,1
Texas,5/23/20,63,0
Utah,5/23/20,0,0
Vermont,5/23/20,62,2
Virginia,5/23/20,722,11
Washington,5/23/20,50,0
West Virginia,5/23/20,7,1
Wisconsin,5/23/20,4,1
Wyoming,5/23/20,14,0
Diamond Princess,5/23/20,49,0
Grand Princess,5/23/20,103,0
American Samoa,5/24/20,0,0
Guam,5/24/20,166,5
Northern Mariana Islands,5/24/20,22,2
Puerto Rico,5/24/20,16,0
Virgin Islands,5/24/20,69,6
Alabama,5/24/20,159,3
Alaska,5/24/20,0,0
Arizona,5/24/20,1191,25
Arkansas,5/24/20,3,0
California,5/24/20,2847,93
Colorado,5/24/20,2869,112
Connecticut,5/24/20,15114,1215
Delaware,5/24/20,1340,56
District of Columbia,5/24/20,8110,432
Florida,5/24/20,361,7
Georgia,5/24/20,132,13
Hawaii,5/24/20,81,0
Idaho,5/24/20,796,23
Illinois,5/24/20,44,1
Indiana,5/24/20,12,1
Iowa,5/24/20,8,0
Kansas,5/24/20,1,0
Kentucky,5/24/20,96,18
Louisiana,5/24/20,291,18
Maine,5/24/20,233,2
Maryland,5/24/20,170,14
Massachusetts,5/24/20,1363,109
Michigan,5/24/20,14,1
Minnesota,5/24/20,6,0
Mississippi,5/24/20,186,15
Missouri,5/24/20,41,0
Montana,5/24/20,1,0
Nebraska,5/24/20,265,11
Nevada,5/24/20,6,0
New Hampshire,5/24/20,55,0
New Jersey,5/24/20,1961,144
New Mexico,5/24/20,1337,68
New York,5/24/20,1782,76
North Carolina,5/24/20,278,20
North Dakota,5/24/20,0,0
Ohio,5/24/20,8,1
Oklahoma,5/24/20,82,3
Oregon,5/24/20,1,0
Pennsylvania,5/24/20,226,7
Rhode Island,5/24/20,213,0
South Carolina,5/24/20,35,0
South Dakota,5/24/20,22,0
Tennessee,5/24/20,39,1
Texas,5/24/20,66,0
Utah,5/24/20,0,0
Vermont,5/24/20,62,2
Virginia,5/24/20,727,11
Washington,5/24/20,53,0
West Virginia,5/24/20,7,1
Wisconsin,5/24/20,4,1
Wyoming,5/24/20,17,0
Diamond Princess,5/24/20,49,0
Grand Princess,5/24/20,103,0
American Samoa,5/25/20,0,0
Guam,5/25/20,166,5
Northern Mariana Islands,5/25/20,22,2
Puerto Rico,5/25/20,16,0
Virgin Islands,5/25/20,69,6
Alabama,5/25/20,168,3
Alaska,5/25/20,0,0
Arizona,5/25/20,1191,26
Arkansas,5/25/20,3,0
California,5/25/20,2874,93
Colorado,5/25/20,2908,112
Connecticut,5/25/20,15213,1221
Delaware,5/25/20,1356,56
District of Columbia,5/25/20,8225,440
Florida,5/25/20,365,7
Georgia,5/25/20,134,13
Hawaii,5/25/20,81,0
Idaho,5/25/20,796,23
Illinois,5/25/20,44,1
Indiana,5/25/20,12,1
Iowa,5/25/20,8,0
Kansas,5/25/20,1,0
Kentucky,5/25/20,96,18
Louisiana,5/25/20,299,18
Maine,5/25/20,238,2
Maryland,5/25/20,176,14
Massachusetts,5/25/20,1373,110
Michigan,5/25/20,14,1
Minnesota,5/25/20,6,0
Mississippi,5/25/20,188,15
Missouri,5/25/20,44,0
Montana,5/25/20,1,0
Nebraska,5/25/20,265,11
Nevada,5/25/20,6,1
New Hampshire,5/25/20,55,0
New Jersey,5/25/20,2028,144
New Mexico,5/25/20,1347,68
New York,5/25/20,1791,76
North Carolina,5/25/20,278,20
North Dakota,5/25/20,0,0
Ohio,5/25/20,8,1
Oklahoma,5/25/20,82,3
Oregon,5/25/20,1,0
Pennsylvania,5/25/20,227,7
Rhode Island,5/25/20,213,0
South Carolina,5/25/20,35,0
South Dakota,5/25/20,22,0
Tennessee,5/25/20,39,1
Texas,5/25/20,66,0
Utah,5/25/20,0,0
Vermont,5/25/20,62,2
Virginia,5/25/20,731,11
Washington,5/25/20,53,0
West Virginia,5/25/20,7,1
Wisconsin,5/25/20,4,1
Wyoming,5/25/20,20,0
Diamond Princess,5/25/20,49,0
Grand Princess,5/25/20,103,0
American Samoa,5/26/20,0,0
Guam,5/26/20,167,5
Northern Mariana Islands,5/26/20,22,2
Puerto Rico,5/26/20,20,0
Virgin Islands,5/26/20,69,6
Alabama,5/26/20,189,3
Alaska,5/26/20,0,0
Arizona,5/26/20,1214,26
Arkansas,5/26/20,3,0
California,5/26/20,2986,93
Colorado,5/26/20,2964,116
Connecticut,5/26/20,15355,1231
Delaware,5/26/20,1368,57
District of Columbia,5/26/20,8334,440
Florida,5/26/20,370,7
Georgia,5/26/20,138,13
Hawaii,5/26/20,81,0
Idaho,5/26/20,796,23
Illinois,5/26/20,44,1
Indiana,5/26/20,12,1
Iowa,5/26/20,7,0
Kansas,5/26/20,1,0
Kentucky,5/26/20,96,19
Louisiana,5/26/20,395,18
Maine,5/26/20,247,2
Maryland,5/26/20,176,14
Massachusetts,5/26/20,1378,110
Michigan,5/26/20,14,1
Minnesota,5/26/20,7,0
Mississippi,5/26/20,189,15
Missouri,5/26/20,46,0
Montana,5/26/20,1,0
Nebraska,5/26/20,265,11
Nevada,5/26/20,7,1
New Hampshire,5/26/20,56,0
New Jersey,5/26/20,2049,149
New Mexico,5/26/20,1362,68
New York,5/26/20,1793,76
North Carolina,5/26/20,300,23
North Dakota,5/26/20,0,0
Ohio,5/26/20,8,1
Oklahoma,5/26/20,82,3
Oregon,5/26/20,1,0
Pennsylvania,5/26/20,233,7
Rhode Island,5/26/20,213,0
South Carolina,5/26/20,35,0
South Dakota,5/26/20,22,0
Tennessee,5/26/20,40,1
Texas,5/26/20,66,0
Utah,5/26/20,0,0
Vermont,5/26/20,62,2
Virginia,5/26/20,758,11
Washington,5/26/20,53,0
West Virginia,5/26/20,7,1
Wisconsin,5/26/20,4,1
Wyoming,5/26/20,23,0
Diamond Princess,5/26/20,49,0
Grand Princess,5/26/20,103,0
American Samoa,5/27/20,0,0
Guam,5/27/20,170,5
Northern Mariana Islands,5/27/20,22,2
Puerto Rico,5/27/20,20,0
Virgin Islands,5/27/20,69,6
Alabama,5/27/20,192,3
Alaska,5/27/20,0,0
Arizona,5/27/20,1250,26
Arkansas,5/27/20,3,0
California,5/27/20,3049,93
Colorado,5/27/20,3006,118
Connecticut,5/27/20,15314,1242
Delaware,5/27/20,1374,61
District of Columbia,5/27/20,8406,445
Florida,5/27/20,370,7
Georgia,5/27/20,143,13
Hawaii,5/27/20,82,0
Idaho,5/27/20,798,22
Illinois,5/27/20,44,1
Indiana,5/27/20,12,1
Iowa,5/27/20,7,0
Kansas,5/27/20,1,0
Kentucky,5/27/20,96,19
Louisiana,5/27/20,397,22
Maine,5/27/20,252,2
Maryland,5/27/20,177,15
Massachusetts,5/27/20,1385,111
Michigan,5/27/20,15,1
Minnesota,5/27/20,7,0
Mississippi,5/27/20,190,15
Missouri,5/27/20,46,0
Montana,5/27/20,1,0
Nebraska,5/27/20,264,11
Nevada,5/27/20,7,1
New Hampshire,5/27/20,57,0
New Jersey,5/27/20,2087,155
New Mexico,5/27/20,1383,69
New York,5/27/20,1796,76
North Carolina,5/27/20,305,23
North Dakota,5/27/20,0,0
Ohio,5/27/20,8,1
Oklahoma,5/27/20,82,3
Oregon,5/27/20,1,0
Pennsylvania,5/27/20,236,7
Rhode Island,5/27/20,223,0
